rtt min/avg/max/mdev = 0.130/0.142/0.155/0.012 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.130 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.155 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1025ms
rtt min/avg/max/mdev = 0.130/0.142/0.155/0.012 ms
0
2025-03-06 15:43:36,348 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.141 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.276 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1041ms
rtt min/avg/max/mdev = 0.141/0.208/0.276/0.067 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.141 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.276 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1041ms
rtt min/avg/max/mdev = 0.141/0.208/0.276/0.067 ms
0
2025-03-06 15:43:36,351 - imnvalidator - DEBUG - Pinging 10.0.0.22 from pc1@i205 with args timeout=2 and count=2 RETURNS status True and output PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.135 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.099 ms

--- 10.0.0.22 ping statistics ---
2 packets transmitted, 2 received, 0% packet loss, time 1045ms
rtt min/avg/max/mdev = 0.099/0.117/0.135/0.018 ms while the complete output was PING 10.0.0.22 (10.0.0.22) 56(84) bytes of data.
64 bytes from 10.0.0.22: icmp_seq=1 ttl=64 time=0.135 ms
64 bytes from 10.0.0.22: icmp_seq=2 ttl=64 time=0.099 ms

--- 10.0.0.22 ping statistics ---
